 Start File for LAMMPS

 500 atoms

 1 atom types
 
   0 40 xlo xhi
   0 40 ylo yhi
   0 40 zlo zhi
  
 Masses

 1  39.948
 
 Atoms

452	1	12.00	4.00	24.00
453	1	20.00	4.00	24.00
454	1	28.00	4.00	24.00
455	1	36.00	4.00	24.00
456	1	4.00	12.00	24.00
457	1	12.00	12.00	24.00
458	1	20.00	12.00	24.00
459	1	28.00	12.00	24.00
460	1	36.00	12.00	24.00
461	1	4.00	20.00	24.00
462	1	12.00	20.00	24.00
463	1	20.00	20.00	24.00
464	1	28.00	20.00	24.00
465	1	36.00	20.00	24.00
466	1	4.00	28.00	24.00
467	1	12.00	28.00	24.00
468	1	20.00	28.00	24.00
469	1	28.00	28.00	24.00
470	1	36.00	28.00	24.00
471	1	4.00	36.00	24.00
472	1	12.00	36.00	24.00
473	1	20.00	36.00	24.00
474	1	28.00	36.00	24.00
475	1	36.00	36.00	24.00
476	1	4.00	4.00	32.00
477	1	12.00	4.00	32.00
478	1	20.00	4.00	32.00
479	1	28.00	4.00	32.00
480	1	36.00	4.00	32.00
481	1	4.00	12.00	32.00
482	1	12.00	12.00	32.00
483	1	20.00	12.00	32.00
484	1	28.00	12.00	32.00
485	1	36.00	12.00	32.00
486	1	4.00	20.00	32.00
487	1	12.00	20.00	32.00
488	1	20.00	20.00	32.00
489	1	28.00	20.00	32.00
490	1	36.00	20.00	32.00
491	1	4.00	28.00	32.00
492	1	12.00	28.00	32.00
493	1	20.00	28.00	32.00
494	1	28.00	28.00	32.00
495	1	36.00	28.00	32.00
496	1	4.00	36.00	32.00
497	1	12.00	36.00	32.00
498	1	20.00	36.00	32.00
499	1	28.00	36.00	32.00
500	1	36.00	36.00	32.00
